id,created_at,text
325324079471149056,2013-04-19 19:04:39,@Follow_Apollo u cold on the sticks?
325323960155783169,2013-04-19 19:04:10,@sarahdaglio swaggy
325323883383238656,2013-04-19 19:03:52,@RobynBabbitt happy belated
325323806367444994,2013-04-19 19:03:34,@MsSamanthaMay hi
325323756019019777,2013-04-19 19:03:22,@Tmillz13 @simplyshotti wait no more
325323623013421056,2013-04-19 19:02:50,@Thabiso_Kgabung @celtics respect
325323580659359744,2013-04-19 19:02:40,@imsoloveable01 I got ball first
325323485981323266,2013-04-19 19:02:17,@BroLewis1611 yup throwback
325323413797347328,2013-04-19 19:02:00,@caprinewyork1 thanks
325323361221742592,2013-04-19 19:01:48,@Ooh_Nahns morning
325323332172017664,2013-04-19 19:01:41,@frankyc55 @unclejeffgreen @avery_bradley @therealtwill @chriswilcox44 @jasonterry31 as a bum
325323260914962432,2013-04-19 19:01:24,@_lexxohh morning
325323231269634048,2013-04-19 19:01:17,@Terrell_Nic fasho
325323190379364352,2013-04-19 19:01:07,@marc7brewer thanks
325323129708752898,2013-04-19 19:00:52,@TommyKeavy @unclejeffgreen @jasonterry31 @paulpierce34 @celtics @nba thanks
325323095852326913,2013-04-19 19:00:44,@TheyKnowDeno no doubt
325322992844410880,2013-04-19 19:00:20,@_KiyaaTaughtYou thanks
325322729249206272,2013-04-19 18:59:17,@Love_Kam_ thanks
325322544133586945,2013-04-19 18:58:33,@ItsMsPerla you 2
324985947257196544,2013-04-18 20:41:02,@Caskey407 @chandlerparsons Respect Homie.
323890309501186048,2013-04-15 20:07:22,Damn!! What's going on in Boston?? Hope ppl are safe
323890203817283584,2013-04-15 20:06:56,@elvisstyles8 @euphoriabarbers that was George hill
323579036582420481,2013-04-14 23:30:28,RT @Holta513: Please help my students (most of which come from impoverished homes) go on a trip to Puerto Rico! We need your help! http: ...
323266474724691969,2013-04-14 02:48:28,@vbamz gotta start some where!!! Meet u at the top 1day😉
323262766439858177,2013-04-14 02:33:44,What better time to get the groove back sheesh!!!!
321268717319249921,2013-04-08 14:30:05,Going to delete my twitter account soon but keeping my IG so if u want to see video bombing n more check out LuckyLee2211 on Instagram
321268276086861826,2013-04-08 14:28:20,@Ampharox31 boom
321268129621762049,2013-04-08 14:27:45,"@RealHandsome_ not famous, hard to notice one tweet everyday when u get 100s of them"
321267871588167680,2013-04-08 14:26:44,@xokellie hi
321267743477338113,2013-04-08 14:26:13,@marco_aleman3 dopeness
321267625231515648,2013-04-08 14:25:45,@HisStankness it's part of the game we play you got fans n u got haters but it's a game that most won't play at this level
321267269521006596,2013-04-08 14:24:20,@nochudeleste hello
321267221999534080,2013-04-08 14:24:09,@Mollyyyy_K lol word 2k lol
321267008220049409,2013-04-08 14:23:18,"@RealHandsome_ @_twatchme__ c'mon, all you had to do is shoot at me as a man n I would of respected that Brody, ur entitled to ur opinion"
321266415984312320,2013-04-08 14:20:57,@HisStankness life is always pleasant remember that
321266319217524736,2013-04-08 14:20:33,@EddyTanTien watch Jackie Robinson the movie
321266192381792257,2013-04-08 14:20:03,@Born2Ball__34 what's whomping homie
321266104364331008,2013-04-08 14:19:42,@DoubleRNumber9 you knew it
321266048605245441,2013-04-08 14:19:29,@EdoTheMedo lets change that homie
321265908301582336,2013-04-08 14:18:56,@dvarah love spain
321265737891205120,2013-04-08 14:18:15,@allisonmetzrich just trying to catch up with you and L-Dog
321265563949228032,2013-04-08 14:17:33,@jimmag567 @celtics thanks means alot
321265472261730305,2013-04-08 14:17:12,@killershears let them stay sleep
321265288886747136,2013-04-08 14:16:28,@VLove09 hello
321265165041561600,2013-04-08 14:15:58,RT @kay_jones17: @CourtneyLee2211 RT for the biggest celtics fan?! make me the happiest girl in the world :D #lovemyteam #celtics
321264984208334848,2013-04-08 14:15:15,@dsag823 l what u know about the ygs
321264830134767617,2013-04-08 14:14:38,@MsSamanthaMay convo starts now
321264458389409793,2013-04-08 14:13:10,@TB_UK11 what's good brody
321264394560471041,2013-04-08 14:12:55,@GotGwop_ working on it
321264348288933889,2013-04-08 14:12:44,@Love_Kam_ don't die
321264216373874689,2013-04-08 14:12:12,@RaeAnnNewallo well get it right for u
