id,created_at,text
468208618563993600,2014-05-19 01:56:48,Lorde is pop-locking while singing lol...dope song tho
468188813572186113,2014-05-19 00:38:06,“@BigTiggerShow: Lol thought @shakira was bout to have a #wardrobemalfunction! #nipplegate2014 #BBMAs”lmao had me like 👀👀👀
468171012606291970,2014-05-18 23:27:22,You can't hug a rolling stone...
466791247261466625,2014-05-15 04:04:40,"I wish they still had shows like Global Guts, Wild &amp; Crazy Kids and Legends of the Hidden Temple on TV"
466617390625587200,2014-05-14 16:33:49,“@_CMWB: Looking through @unclejeffgreen locker for things my size while he's out of town... 👀😈”u got it Brodie
466217332948623362,2014-05-13 14:04:08,"You're so THOTful, You're so THOTful"
466046495691911168,2014-05-13 02:45:17,"Great game, thought Brooklyn had that game. Who y'all got next: Spurs or Blazers?"
466031436450234368,2014-05-13 01:45:27,“@Dash5Harris: Bron lil low key celebrations after he score be weak..”😂😂😂
466023386687475712,2014-05-13 01:13:28,Mannnn Charles Barkey is a fool lol
466021356182994944,2014-05-13 01:05:24,“@ComedianSpank: Welp jay &amp; bey on the floor at the nets game while us broke folks makin jokes lol”😂😂😂
466020490998714368,2014-05-13 01:01:57,Who was beyonce just talking 2? Lol
465670046778683393,2014-05-12 01:49:25,#SmartPhone dumb ishhh
465616944721584128,2014-05-11 22:18:25,Awwwwsome game
465361755590238208,2014-05-11 05:24:23,#XSCAPE
465348555566489600,2014-05-11 04:31:56,@bananakrackers @bkravzz she got lucky
465347792769413120,2014-05-11 04:28:54,“@100differntones: Yo at @unclejeffgreen you down for 1 one on one or Nah? I'd don't blame ya if you back down I am a beast”go home roger
465347557280202752,2014-05-11 04:27:58,“@itsjenefar: If they ever make another Iron Man movie they should put you in it @unclejeffgreen”I hope so #dreamcometrue
465346900028563457,2014-05-11 04:25:21,"“@lexiebotelho: @AndreaMaria_12 you think @unclejeffgreen will be at the @jtimberlake concert in July 😍😏💚”good chance, love that guy"
465346291846086656,2014-05-11 04:22:56,@Matteo_LaMastra hello 👋
465346111168053248,2014-05-11 04:22:13,“@priscillax12: @unclejeffgreen will I see you at beyonce and jay z at Gillette?!”no a different location
465345118787354624,2014-05-11 04:18:16,“@MzStrawberry29: @unclejeffgreen  what's your weaknesses in Basketball?”apparently everything lol 😔
465344952994902016,2014-05-11 04:17:37,@ThomasnoTrain @100differntones I have no idea.
465343968155549696,2014-05-11 04:13:42,@bkravzz 😁😁😁😁
465343762395561985,2014-05-11 04:12:53,“@100differntones: @unclejeffgreen Nah lebron fan... Get it right kid.”😂😂😂 on that note have a excellent night okay 😉
465343004665192449,2014-05-11 04:09:52,"“@iShone4S: @unclejeffgreen I love when people talk outta their ass... Keep doing your thing man, big fan. #CelticPride”thanks kev"
465342815296552961,2014-05-11 04:09:07,“@100differntones: @unclejeffgreen and that game winner on lebron was a fluke... I'll put money down you can't do it again”heat fan huh 😂😂😂
465341884744081410,2014-05-11 04:05:25,“@100differntones: @unclejeffgreen yet your at home cuz you so ass and couldn't make it that far”good observation kid..ya got me 😒
465340278115934208,2014-05-11 03:59:02,@casey_simmons22 sorry Casey
465338640319905792,2014-05-11 03:52:32,"“@PacmanJonez: @unclejeffgreen How's the couch bro”ohhh great joke bro, tell another"
465336903978745856,2014-05-11 03:45:38,The Spurs are playing great basketball right now...
465238930959253504,2014-05-10 21:16:19,#MeOK
465234131803467776,2014-05-10 20:57:15,Congrats to @iamdiddy for getting that Degree from Howard... education is key ppl
464940208304037888,2014-05-10 01:29:18,Russell pants NOOOO 😫😫😩😩😂😂😂
464814402844524544,2014-05-09 17:09:24,#FREEBASE
464637976891621376,2014-05-09 05:28:20,"This new Micheal Jackson #Xscape album is so nice. I love his music, wish he was still here 😔"
464596996503117824,2014-05-09 02:45:30,Finally Manziel is off the boards...now everyone will turn off the draft lol The ratings of the NFL Draft will probably go down now
464593575205150721,2014-05-09 02:31:54,Waiting patiently...
464588871079297024,2014-05-09 02:13:13,“@daflu22: Man this dude @unclejeffgreen is a certified crazy person...like straight jacket crazy lol”excuse you?!?? http://t.co/ABxIjhPm1O
464588159335272448,2014-05-09 02:10:23,@Naimthestar lmao yeah but he gonna get that off the field money anyways
464584883193782272,2014-05-09 01:57:22,"That chip on Manziel's shoulder is getting bigger and bigger. Wow, thought he would be gone by now...it's now a waiting game"
464575275930755072,2014-05-09 01:19:11,Where will Manziel go? This shall get interesting
464503671133196288,2014-05-08 20:34:39,#theydontloveyounomore
