id,created_at,text
621857619523694593,2015-07-17 01:43:04,"RT @MychelThompson: Blessed for the opportunity, this game can take u all over the world...excited to be joining… https://t.co/XAG3885LME"
619252808307490816,2015-07-09 21:12:29,Proud of @JustHolla7 for signing with the Hawks. One of the hardest workers I've been around congrats my man!
618505450217177089,2015-07-07 19:42:45,"It's tough to see my big bro D Lee go, Boston gotta great player and true pro. A true vet who looked… https://t.co/D1msdyV6n8"
616709086617296896,2015-07-02 20:44:38,Excited to be nominated for an @ESPYS award for Best Record Breaking Performance! http://t.co/5EXvqshXhk
614903135803326464,2015-06-27 21:08:26,DONE @getshottracker! Now for some R&amp;R. #KlayCamp see you Sun 5:00 PDT for live awards. http://t.co/H4UTWJfqPl http://t.co/6TlGWCD1Jy
614525860511551488,2015-06-26 20:09:17,5 down 1 to go @getshottracker. Live feed awards Sun 5:00 pm PDT. Join here. http://t.co/H4UTWJfqPl #KlayCamp http://t.co/NPS0VEx1IT
614480878551502849,2015-06-26 17:10:32,Thanks @mophie for helping me stay charged http://t.co/tdah30QxcZ
614156846819995651,2015-06-25 19:42:57,"@getShotTracker Matthew5 up top at 90%, but no Day 4 yet. JordanTreyBoyd on it early today w/92%. #KlayCamp http://t.co/pKsiU2fzps"
614138833710489600,2015-06-25 18:31:22,Man take me back please! #bestfansintheworld https://t.co/dK39tOHrZc
613800835848404992,2015-06-24 20:08:17,3 down 3 to go. Hip Flip saved me today. JordanTreyBoyd thx for the ST love.@getshottracker #KlayCamp http://t.co/9nvv6BCpHZ
613770202547793921,2015-06-24 18:06:34,RIP president Floyd. Did so much for the Cougs what a great man
613419152246583296,2015-06-23 18:51:37,"My Tues #KlayCamp workout is history. Meredith Kennedy in the 13 spot, NICE. Keep at it everyone. @getshottracker http://t.co/HFeOJdsFDg"
613150656145195008,2015-06-23 01:04:42,"Check out Bob, the newest member of the Splash Brothers!  #Minions
http://t.co/3jjESAB3TV"
613057600708460544,2015-06-22 18:54:56,Monday's workout DONE @getshottracker. Let's see yours #KlaysVirtualCamp. Nice work KDDESILUS on the early start. http://t.co/naZNqYJgIc
612484353470234624,2015-06-21 04:57:03,RT @OfficeQz: Squad goals! 😂 http://t.co/IRkRitzQ58
611991938619707392,2015-06-19 20:20:23,🏆🎉 http://t.co/TAcrZ6Ztu0
611585448490631168,2015-06-18 17:25:08,Still in shock. We appreciate all the love Bay Area can't wait to celebrate with everybody tomorrow
605249372276682752,2015-06-01 05:47:49,Had a great time watching Chavez throw that gem today. Appreciate the hospitality @OaklandAs!!
598964429661704192,2015-05-14 21:33:42,"RT @landryfields: You're never more of an adult than when it rains and you say, ""well, we needed it."" 

#CaliforniaDrought"
597483943278092288,2015-05-10 19:30:47,Happy Mother's Day mom. I wouldn't be the man or professional I am without your guidance along the way! https://t.co/RWSDXuVmno
595370151698006016,2015-05-04 23:31:20,It couldn't have gone to a more deserving player. So happy for Steph #squad #DubNation http://t.co/AFfq1ZWMOd
594189337798975488,2015-05-01 17:19:12,RT @TheBlurBarbosa: Turn up @E40 music #ChoicesYup https://t.co/Wbez6FD5Vl
593148683153117184,2015-04-28 20:24:00,RT @getshottracker: Want to win a free ShotTracker signed by @KlayThompson? Follow us &amp; RT to enter to win. http://t.co/WT9nEgBr8n http://t…
592704889366704130,2015-04-27 15:00:32,Pumped to announce I'm teaming with @getshottracker! I'm running #KlaysVirtualCamp in June. It's free. Sign up: http://t.co/fFMtPEG8lg
592529390719868928,2015-04-27 03:23:10,Feels good to celebrate a hard fought series victory and a Santa Cruz Warriors championship weekend.… https://t.co/eyuc4tGcHw
591086701121966080,2015-04-23 03:50:26,Happy Earth Day 🌎#getthatcarbonfootprintright
590928425151434752,2015-04-22 17:21:30,RT @Mospeights16: Early flight to New Orleans ✈️✈️✈️ business trip #dubnation
590609336654766080,2015-04-21 20:13:33,Congrats bro bring the ship back to the Cruz!! https://t.co/N1fWKUkZD1
590316475451224064,2015-04-21 00:49:49,Playoff basketball at oracle life doesn't get much better. Lets get it DubNation!
589281570894139393,2015-04-18 04:17:29,RT @AdobeDocCloud: .@KlayThompson can hit a basket. Can you? Share your best document dunk using #AdobeDocCloud: http://t.co/exVHfbn4jY htt…
588491757358219265,2015-04-15 23:59:03,Final tune up gotta finish strong
588078948698959873,2015-04-14 20:38:42,If you got game text KLAY to 63566. CA Residents only and program ends 4/30 #LetsGo #UpgradeYourSportsDrink
588078915291389952,2015-04-14 20:38:34,What up #DubNation. My sports drink @DrinkBODYARMOR is giving you the chance to shoot 3’s vs me http://t.co/9kFjwuhMAo
587658586718732289,2015-04-13 16:48:19,"RT @buddyhield: Thank God For Life, Health and Strength 🙏💪✊💯"
587437093971853312,2015-04-13 02:08:11,I appreciate everybody who came out to leftys today. Your loyalty to the squad is greatly appreciated!! #DubNation
586971723431419906,2015-04-11 19:18:58,RT @MychelThompson: Always good having my bros @klaythompson &amp; jackw885 come to my games https://t.co/s7xx2MmOk1
586759740190892032,2015-04-11 05:16:38,@MychelThompson was hoopin tonight. Great W @DLeagueWarriors!! #ontothenextround
586720962399223809,2015-04-11 02:42:32,Out here lets go http://t.co/hSMNDdqZZJ
586429808935993344,2015-04-10 07:25:36,Great W 2night. Congrats to my man @StephenCurry30 for breaking his own record! It's a privilege to witness greatness every night! #MVP
586244615432470529,2015-04-09 19:09:42,Proud to be part of the the @drinkbodyarmor team @target #upgradeyoursportsdrink
585244167074254848,2015-04-07 00:54:17,Wisconsin-73 Duke-68
584986909992095744,2015-04-06 07:52:02,It was great seeing PG back in hoopin last night. The league ain't the same without him!
584812296842555392,2015-04-05 20:18:11,RT @AbeLodwick: Thankful for this day 🙌 Happy Easter to friends and family back home 🔷Mark 16:6🔷
584811292281573377,2015-04-05 20:14:12,“@hbarnes: #PrayForKenya http://t.co/YT0O0foIyD”
584810865611812865,2015-04-05 20:12:30,Stand For 🎧
584751196197388288,2015-04-05 16:15:23,Happy Easter!! Enjoy it with u fam &amp; loved ones and Thank the one above for LIfe!!
584655461258924032,2015-04-05 09:54:58,That's Deep #equality4all http://t.co/kaEsdGeaCq
584598290290745345,2015-04-05 06:07:48,RT @Mospeights16: Coach Kerr!!!!!! Congratulations on being the winningest rookie coach in NBA history. Well deserved accomplishment. @Stev…
584488274460155904,2015-04-04 22:50:38,Last regular season road trip of the year. Man where'd the season go!! LoL #DubNation
580657027954819072,2015-03-25 09:06:38,RT @StephenCurry30: Trying to do some special things this year and this is a great checkpoint along the way! Love this… https://t.co/wuotOP…
578759542051241984,2015-03-20 03:26:42,craziest first day of the tourney I've ever seen
578729599787364353,2015-03-20 01:27:43,Not that mad tho bracket still solid
578729210287509504,2015-03-20 01:26:10,These refs couldn't call this unc game any softer
578641339111239680,2015-03-19 19:37:00,😂“@HamzaAbdullah21: Iowa State.... http://t.co/eV3XYMR9ow”
576910354287996928,2015-03-15 00:58:41,RT @MychelThompson: Little bro got a cannon #proudolderbro #thatboycold https://t.co/0pT3YfPNy1
573681758098485248,2015-03-06 03:09:24,Oooh 🔊🔊🔊
573673630380388352,2015-03-06 02:37:06,"RT @iamKrayzieBone: Anger, resentment and jealousy doesn't change the heart of others, it only changes yours."
573391150700101633,2015-03-05 07:54:38,We missed u oracle. Great W and happy bday @Money23Green #hedoesitall
569315881190187008,2015-02-22 02:00:58,"RT @HAbdullah39: Assassinated 50yrs ago today, but his influence will live on forever. #MalcolmX50 http://t.co/I6IqbReh9y"
567220428318322688,2015-02-16 07:14:23,What a weekend!
