id,created_at,text
618580493425115136,2015-07-08 00:40:56,RT @GoAztecsFacOps: Had a special guest today at the @GoAztecs Jeff Jacobs #JAMCenter. Thanks for stopping by @kawhileonard ! #AztecMBB htt…
618232640919879680,2015-07-07 01:38:42,Custom swag board #KL2 edition. Gear coming soon. http://t.co/Souo2K8Z7D
584380041460490241,2015-04-04 15:40:33,You don’t have to be a golfer to have fun at @topgolfsat! #golf #SanAntonio #TopgolfVIP http://t.co/SoB4A54tpL
555087198740299776,2015-01-13 19:41:15,One of my greatest experiences http://t.co/MiuGPv5Iin
